session,trial,phrase,click_load,entry_rate,correction_rate,num_chars
17,0,12,3.0,12.626014519011667,0.0,7
17,0,13,3.0,10.37609898871094,0.0,7
17,0,14,2.8,18.127088963004415,0.0,7
17,0,15,3.0,12.497110913024331,0.0,7
17,0,16,2.8,10.476345896420302,0.0,7
18,0,1,2.8,16.87736720855288,0.0,7
18,0,2,2.8,15.1133657479729,0.0,7
18,0,3,2.8,11.192126632804948,0.0,7
18,0,4,2.8,11.982493404309716,0.0,7
18,0,5,2.8,10.713299572758212,0.0,7
18,0,6,3.0,9.601595214882648,0.0,7
18,0,7,2.8,12.108669402026674,0.0,7
18,0,8,2.8,12.626931678202256,0.0,7
18,0,9,2.8,10.634035277499564,0.0,7
18,0,10,2.8,14.987901645907757,0.0,7
18,0,11,2.8,12.62354157581457,0.0,7
18,0,12,2.8,14.224882385175535,0.0,7
18,0,13,2.8,13.22478656958761,0.0,7
18,0,14,2.8,13.878466996194193,0.0,7
18,0,15,2.8,13.318568626481275,0.0,7
18,0,16,2.8,13.938390694305479,0.0,7
18,0,17,2.8,12.264059535603696,0.0,7
18,0,18,3.0,8.248827159370665,0.0,7
18,0,19,3.6,8.036122283179981,0.0,7
18,0,20,2.8,13.13023618489022,0.0,7
18,0,21,3.0,9.436718462267052,0.0,7
18,0,22,2.8,10.993994838663786,0.0,5
19,0,1,3.2,13.080418581026482,0.0,7
19,0,2,3.0,9.632493835995637,0.0,7
19,0,3,3.6,9.390693220323362,0.0,7
19,0,4,3.2,8.700400778811044,0.0,7
19,0,5,3.0,12.378177727061539,0.0,7
19,0,6,2.8,9.753462431940997,0.0,7
19,0,7,3.6,9.281431137920833,0.0,7
19,0,8,2.8,9.906653279017963,0.0,7
19,0,9,2.8,12.237682569346283,0.0,7
19,0,10,2.8,10.58560845986503,0.0,7
19,0,11,3.0,11.650263757440035,0.0,7
19,0,12,2.8,10.592636709739992,0.0,7
19,0,13,2.8,10.833757488894998,0.0,7
19,0,14,2.8,10.601648490349989,0.0,7
19,0,15,3.6,9.106046738482883,0.125,7
19,0,16,2.8,14.049425355465756,0.0,7
19,0,17,2.8,11.540243302940096,0.0,7
19,0,18,3.0,11.307059659940048,0.0,7
19,0,19,3.0,7.666336122202023,0.0,7
19,0,20,3.8,6.667506462741161,0.125,7
20,0,1,2.8,10.55838051853015,0.0,7
20,0,2,2.8,11.190354305369402,0.0,7
20,0,3,2.8,12.486694042467214,0.0,7
20,0,4,2.8,9.74594088910283,0.0,7
20,0,5,2.8,9.642752111909296,0.0,7
20,0,6,2.8,9.355662463246233,0.0,7
20,0,7,2.8,10.398492335028774,0.0,7
20,0,8,2.8,11.693615965096132,0.0,7
20,0,9,3.0,11.450526448973886,0.0,7
20,0,10,2.8,9.739998454145951,0.0,7
20,0,11,2.8,12.557360552806756,0.0,7
20,0,12,3.8,7.846452386833508,0.125,7
20,0,13,2.8,10.398816295940343,0.0,7
20,0,14,2.8,9.400868686230218,0.0,7
20,0,15,2.8,15.036171421207777,0.0,7
20,0,16,3.0,10.635074852015212,0.0,7
20,0,17,2.8,13.23405251400176,0.0,7
20,0,18,3.2,9.954921471750897,0.0,7
20,0,19,2.8,14.071851381978856,0.0,7
20,0,20,2.8,8.792403675962127,0.0,7
20,0,21,2.8,9.93961250892398,0.0,7
20,0,22,2.4,13.325440345164305,0.0,6
1,1,1,7.2,2.4251943194796253,0.125,7
1,1,2,5.2,4.331940183643402,0.0,7
2,1,1,3.5,3.7004218777179543,0.0,4
3,1,1,4.2,5.601735416182513,0.0,7
3,1,2,3.8,5.140684170397814,0.0,7
3,1,3,3.4,4.97012475653817,0.0,7
4,1,1,4.0,6.886838340572899,0.0,7
4,1,2,2.8,8.965581600692392,0.0,5
5,1,1,2.4,10.51458149179008,0.0,5
6,1,1,2.4,9.630526188555377,0.0,5
7,1,1,2.8,7.89567774557351,0.0,6
8,1,1,2.6,10.502923041174444,0.0,6
9,1,1,2.4,9.55120781783197,0.0,6
10,1,1,2.8,9.330782576332119,0.0,7
10,1,2,3.2,7.657270980719261,0.0,7
10,1,3,3.0,7.754100231974073,0.0,7
10,1,4,2.8,7.4966005860686975,0.0,7
10,1,5,2.8,8.97181285838738,0.0,7
10,1,6,2.8,10.51611245543188,0.0,7
10,1,7,2.8,6.952507487180832,0.0,7
10,1,8,2.8,10.240745347181505,0.0,7
10,1,9,2.8,8.504114832779813,0.0,7
11,1,1,2.8,8.345357206140196,0.0,7
11,1,2,2.8,8.456594536676981,0.0,7
11,1,3,2.8,7.870024706799173,0.0,7
11,1,4,2.8,7.2954787102592284,0.0,7
11,1,5,2.8,7.8488118699407305,0.0,7
11,1,6,2.8,9.558514201850787,0.0,7
11,1,7,2.8,6.032193822294121,0.0,7
11,1,8,2.8,8.489414505914436,0.0,7
11,1,9,2.8,8.679636006000257,0.0,7
11,1,10,2.8,8.195583056434094,0.0,7
11,1,11,2.4,9.523105919494341,0.0,6
12,1,1,2.8,7.425849873717046,0.0,7
12,1,2,2.8,7.118269237041586,0.0,7
12,1,3,2.8,6.439021946662577,0.0,7
12,1,4,3.0,5.243183791448423,0.0,7
12,1,5,2.8,8.510774640070398,0.0,7
12,1,6,2.8,5.896367881577165,0.0,7
12,1,7,3.0,7.92616755270391,0.0,7
12,1,8,3.0,6.63951321993512,0.0,7
12,1,9,3.0,8.517502397995544,0.0,7
12,1,10,2.4,7.353742078364838,0.0,5
13,1,1,3.0,7.060805881053472,0.0,7
13,1,2,3.2,6.539924804130301,0.0,7
13,1,3,3.4,6.487896202820503,0.0,7
13,1,4,3.2,8.657977108854983,0.0,7
13,1,5,2.8,9.485342135032447,0.0,7
13,1,6,4.0,4.821648211942284,0.125,7
13,1,7,2.8,12.093404657015485,0.0,7
13,1,8,3.0,6.779970559052606,0.0,7
13,1,9,3.0,6.029101674443453,0.0,7
13,1,10,3.2,5.998917938547706,0.0,7
13,1,11,3.0,6.8319908422476985,0.0,7
14,1,1,2.8,6.530176164279984,0.0,7
14,1,2,3.6,5.721494399639286,0.125,7
14,1,3,2.8,8.87840389385586,0.0,7
14,1,4,2.8,6.390100749420897,0.0,7
14,1,5,3.0,4.687562834157708,0.0,7
14,1,6,2.8,6.298005611165671,0.0,7
14,1,7,2.8,8.494272644584544,0.0,7
14,1,8,2.8,9.978381358206619,0.0,7
14,1,9,2.8,6.297209320219866,0.0,7
14,1,10,2.8,8.266965649187027,0.0,7
14,1,11,2.8,6.846452645958203,0.0,7
14,1,12,2.8,7.219245736318685,0.0,7
14,1,13,2.0,8.213046720896385,0.0,5
15,1,1,2.8,8.361555018843339,0.0,7
15,1,2,2.8,10.192092471739713,0.0,7
15,1,3,2.8,9.985946375548304,0.0,7
15,1,4,3.0,12.586380777412867,0.0,7
15,1,5,2.8,11.82817634488319,0.0,7
15,1,6,2.8,9.979215002005938,0.0,7
15,1,7,2.8,8.966160954508357,0.0,7
15,1,8,2.8,11.392369449513282,0.0,7
15,1,9,2.8,13.488899771395698,0.0,7
15,1,10,2.8,9.130356506323508,0.0,7
15,1,11,3.0,9.070509900745952,0.0,7
15,1,12,2.8,7.643606719375837,0.0,7
15,1,13,2.8,9.24474158526292,0.0,7
15,1,14,2.8,11.63388260258342,0.0,7
15,1,15,2.8,10.339131977480264,0.0,7
15,1,16,2.0,11.927276049687157,0.0,4
16,1,1,2.8,9.690435367517194,0.0,7
16,1,2,3.0,13.085105305109476,0.0,7
16,1,3,2.8,11.500882076316431,0.0,7
16,1,4,2.8,11.87137477852691,0.0,7
16,1,5,2.8,10.115805360454974,0.0,7
16,1,6,2.8,9.688154015802587,0.0,7
16,1,7,3.0,15.23036620165281,0.0,7
16,1,8,2.8,10.96096370332763,0.0,7
16,1,9,2.8,13.80628119294141,0.0,7
16,1,10,2.8,11.546818980135718,0.0,7
16,1,11,2.8,9.992615792179972,0.0,7
16,1,12,2.8,10.990303380615268,0.0,7
16,1,13,2.8,8.995387412595228,0.0,7
16,1,14,2.8,12.633690136803859,0.0,7
16,1,15,3.0,11.515539174526138,0.0,7
16,1,16,2.8,11.245397298165313,0.0,7
16,1,17,2.8,8.673162012841269,0.0,7
16,1,18,2.8,8.551349143752095,0.0,7
16,1,19,2.8,10.553837978958652,0.0,7
16,1,20,2.2,16.551548259584873,0.0,5
17,1,1,3.0,11.441125012741868,0.0,7
17,1,2,2.8,11.46975489478223,0.0,7
17,1,3,2.8,12.054395900915894,0.0,7
17,1,4,2.8,12.657513867915256,0.0,7
17,1,5,2.8,12.860172663655025,0.0,7
17,1,6,2.8,10.52144210461473,0.0,7
17,1,7,3.8,7.528123212929348,0.125,7
17,1,8,3.2,8.5850671616753,0.0,7
17,1,9,3.0,13.079808873357802,0.0,7
17,1,10,2.8,13.450480963220679,0.0,7
17,1,11,2.8,10.517227804029583,0.0,7
17,1,12,3.0,11.472231106682276,0.0,7
17,1,13,3.0,11.418112038545264,0.0,7
17,1,14,2.8,18.018683789806712,0.0,7
17,1,15,2.8,10.070161845069665,0.0,7
17,1,16,3.0,9.415776967462751,0.0,7
18,1,1,3.2,11.42935935238353,0.0,7
18,1,2,3.2,14.77014550134715,0.0,7
18,1,3,3.0,11.980238072995057,0.0,7
18,1,4,3.0,7.9342523344295985,0.0,7
18,1,5,2.8,14.282176491035667,0.0,7
18,1,6,3.0,9.049327811372747,0.0,7
18,1,7,2.8,9.156537124628931,0.0,7
18,1,8,2.8,10.851917844700157,0.0,7
18,1,9,2.8,12.487489410085503,0.0,7
18,1,10,2.8,11.312275424336036,0.0,7
18,1,11,2.8,11.890489265274255,0.0,7
18,1,12,2.8,14.704140807925835,0.0,7
18,1,13,2.8,10.483581948406385,0.0,7
18,1,14,3.0,14.76206437874721,0.0,7
18,1,15,3.0,9.856962075516675,0.0,7
18,1,16,2.8,10.837724793594951,0.0,7
18,1,17,2.8,11.858251274293034,0.0,7
18,1,18,3.2,8.739890318344248,0.0,7
18,1,19,3.2,10.25381253409693,0.0,7
18,1,20,2.8,9.36198457997689,0.0,7
18,1,21,3.4,7.652869936179759,0.0,7
19,1,1,3.4,11.62725129397435,0.0,7
19,1,2,3.0,10.822865392293986,0.0,7
19,1,3,3.6,8.492958704275155,0.0,7
19,1,4,3.4,7.697120629993552,0.0,7
19,1,5,2.8,12.020441911932311,0.0,7
19,1,6,2.8,11.089713049493728,0.0,7
19,1,7,3.6,8.14459229642656,0.0,7
19,1,8,3.0,11.370302831199844,0.0,7
19,1,9,2.8,13.6235785363091,0.0,7
19,1,10,2.8,10.030553648089802,0.0,7
19,1,11,2.8,14.341961120819352,0.0,7
19,1,12,2.8,12.391788407518833,0.0,7
19,1,13,2.8,14.10265119560085,0.0,7
19,1,14,3.0,9.687469789937284,0.0,7
19,1,15,3.0,11.158251373387452,0.0,7
19,1,16,2.8,11.418713696552738,0.0,7
19,1,17,2.8,11.73563584190521,0.0,7
19,1,18,2.8,18.069276548674495,0.0,7
19,1,19,3.0,10.168386522799103,0.0,7
19,1,20,3.0,9.12019339134462,0.0,7
19,1,21,2.5,15.247427660454836,0.0,4
20,1,1,3.2,8.57325534317908,0.0,7
20,1,2,3.0,11.546269775269634,0.0,7
20,1,3,3.0,12.339814260030595,0.0,7
20,1,4,2.8,9.155213273845865,0.0,7
20,1,5,2.8,10.912981640555657,0.0,7
20,1,6,3.0,8.852609322619188,0.0,7
20,1,7,3.2,9.923053875717796,0.0,7
20,1,8,3.0,10.79264659275486,0.0,7
20,1,9,2.8,12.026340689658987,0.0,7
20,1,10,3.2,9.782389869056523,0.0,7
20,1,11,3.0,9.883172147789708,0.0,7
20,1,12,3.2,9.72167791514925,0.0,7
20,1,13,2.8,12.554472275071257,0.0,7
20,1,14,2.8,12.310213752455073,0.0,7
20,1,15,3.2,9.666102829967004,0.0,7
20,1,16,2.8,18.15363612292663,0.0,7
20,1,17,3.2,9.622926949172063,0.0,7
20,1,18,2.8,12.289049049561598,0.0,7
20,1,19,2.8,12.144242574198095,0.0,7
20,1,20,2.8,9.683376991567258,0.0,7
20,1,21,3.0,11.278269241221768,0.0,7
1,2,1,7.2,2.4547542219424288,0.125,7
1,2,2,5.6,3.8523733405293146,0.0,7
2,2,1,3.5,3.6918931690886763,0.0,4
3,2,1,4.2,5.63325532284213,0.0,7
3,2,2,3.8,5.294746571481257,0.0,7
3,2,3,3.4,5.37001115445506,0.0,7
4,2,1,4.0,5.830797165643669,0.0,7
4,2,2,2.8,8.620432159241966,0.0,5
5,2,1,3.0,6.841182945797677,0.0,4
6,2,1,2.4,9.707843849615143,0.0,5
7,2,1,2.8,7.384554658283487,0.0,6
8,2,1,2.6,8.974984544959565,0.0,5
9,2,1,2.4,10.551328972326468,0.0,6
10,2,1,2.8,7.741713699393751,0.0,7
10,2,2,3.0,7.0942233490756585,0.0,7
10,2,3,3.2,5.708871982563789,0.0,7
10,2,4,2.8,7.0425212026779755,0.0,7
10,2,5,2.8,7.7029964475252735,0.0,7
10,2,6,2.8,7.501897441064384,0.0,7
10,2,7,2.8,9.250131966830413,0.0,7
10,2,8,2.8,7.360703607994714,0.0,7
10,2,9,2.8,6.94183363913358,0.0,7
11,2,1,2.8,8.254209382467645,0.0,7
11,2,2,2.8,7.791783635202196,0.0,7
11,2,3,2.8,8.73408270090564,0.0,7
11,2,4,2.8,8.97390781220187,0.0,7
11,2,5,2.8,6.180047639904809,0.0,7
11,2,6,2.8,10.101503447188797,0.0,7
11,2,7,2.8,5.675453414129085,0.0,7
11,2,8,2.8,10.261721636579242,0.0,7
11,2,9,2.8,8.556793555419327,0.0,7
11,2,10,2.8,9.220487819510614,0.0,7
11,2,11,2.4,10.180567474868203,0.0,6
12,2,1,2.8,7.94327666002357,0.0,7
12,2,2,2.8,7.397148291941839,0.0,7
12,2,3,3.0,6.309092019650827,0.0,7
12,2,4,2.8,5.360998328143899,0.0,7
12,2,5,2.8,6.380633351254909,0.0,7
12,2,6,2.8,5.680176587878971,0.0,7
12,2,7,3.0,8.250890134837475,0.0,7
12,2,8,2.8,7.467182302721669,0.0,7
12,2,9,2.8,8.266581197411583,0.0,7
12,2,10,3.5,6.51469172717488,0.2,4
13,2,1,2.8,7.521591060526392,0.0,7
13,2,2,2.8,10.186993003802304,0.0,7
13,2,3,3.6,6.48594421277733,0.125,7
13,2,4,3.0,8.965564388521816,0.0,7
13,2,5,2.8,9.240101104533744,0.0,7
13,2,6,2.8,8.943552094934098,0.0,7
13,2,7,3.0,7.938950514756352,0.0,7
13,2,8,3.0,8.941122032958694,0.0,7
13,2,9,3.6,5.102519782991734,0.125,7
13,2,10,2.8,8.216819159776447,0.0,7
13,2,11,2.8,7.218808041458404,0.0,7
13,2,12,2.0,10.273185869470963,0.0,5
14,2,1,2.8,7.233836873711024,0.0,7
14,2,2,3.0,6.6696925270749725,0.0,7
14,2,3,3.0,6.845550249874319,0.0,7
14,2,4,2.8,5.416872004382026,0.0,7
14,2,5,3.0,5.480622357722336,0.0,7
14,2,6,2.8,6.108501187112857,0.0,7
14,2,7,2.8,7.795771766171376,0.0,7
14,2,8,2.8,8.770932712382582,0.0,7
14,2,9,2.8,7.284196685287117,0.0,7
14,2,10,2.8,6.0919247793713325,0.0,7
14,2,11,2.8,7.816750100958926,0.0,7
14,2,12,2.8,6.962170743038931,0.0,7
14,2,13,2.4,6.08340450511408,0.0,6
15,2,1,2.8,10.190870938809518,0.0,7
15,2,2,3.0,9.121268937291145,0.0,7
15,2,3,2.8,9.432677369205592,0.0,7
15,2,4,2.8,10.543736764620391,0.0,7
15,2,5,2.8,12.212816165653607,0.0,7
15,2,6,2.8,9.979215002005636,0.0,7
15,2,7,2.8,9.64238315373253,0.0,7
15,2,8,3.0,12.382883953513883,0.0,7
15,2,9,2.8,13.461493879033622,0.0,7
15,2,10,2.8,7.230566357683864,0.0,7
15,2,11,2.8,10.399061450331244,0.0,7
15,2,12,2.8,8.783206174732035,0.0,7
15,2,13,2.8,8.392557022806,0.0,7
15,2,14,2.8,10.875844856104383,0.0,7
15,2,15,2.8,11.001670942420247,0.0,7
15,2,16,2.0,12.921109065829096,0.0,4
16,2,1,2.8,11.25079873773182,0.0,7
16,2,2,2.8,11.90774818693151,0.0,7
16,2,3,2.8,10.602701782927793,0.0,7
16,2,4,3.0,9.209033542508445,0.0,7
16,2,5,2.8,10.653863881059191,0.0,7
16,2,6,2.8,8.693042326996782,0.0,7
16,2,7,3.0,14.120850281371258,0.0,7
16,2,8,2.8,11.248214346175454,0.0,7
16,2,9,2.8,11.708036902370274,0.0,7
16,2,10,2.8,9.608193013312832,0.0,7
16,2,11,2.8,13.343161322168012,0.0,7
16,2,12,2.8,11.741959049348674,0.0,7
16,2,13,2.8,10.505090542829702,0.0,7
16,2,14,2.8,10.79525325029499,0.0,7
16,2,15,2.8,11.446969572560294,0.0,7
16,2,16,2.8,13.03820462791904,0.0,7
16,2,17,3.0,9.256349780722031,0.0,7
16,2,18,2.8,8.763358380738193,0.0,7
16,2,19,2.8,8.990569809262913,0.0,7
16,2,20,2.2,13.03334298775962,0.0,5
17,2,1,3.0,12.230650367200683,0.0,7
17,2,2,3.2,10.687886913723196,0.0,7
17,2,3,3.0,11.061306067974623,0.0,7
17,2,4,2.8,10.37758338706378,0.0,7
17,2,5,2.8,14.211040245044936,0.0,7
17,2,6,2.8,10.678913377006701,0.0,7
17,2,7,4.0,6.551963706615677,0.125,7
17,2,8,3.0,8.216711418784929,0.0,7
17,2,9,3.2,12.254835017534374,0.0,7
17,2,10,2.8,10.366805873554977,0.0,7
17,2,11,2.8,9.689285347262398,0.0,7
17,2,12,3.0,10.432652224030598,0.0,7
17,2,13,3.2,10.446136614917922,0.0,7
17,2,14,2.8,11.578444614014206,0.0,7
17,2,15,3.0,11.438051696225287,0.0,7
17,2,16,2.5,11.650616235754548,0.0,4
18,2,1,4.0,8.997240678381665,0.0,7
18,2,2,3.6,10.582269098004879,0.0,7
18,2,3,3.0,10.946954636564923,0.0,7
18,2,4,3.2,9.442224591485799,0.0,7
18,2,5,3.0,10.18655562487689,0.0,7
18,2,6,3.0,8.567152709062928,0.0,7
18,2,7,2.8,11.605563689670936,0.0,7
18,2,8,2.8,10.786310727907116,0.0,7
18,2,9,2.8,18.595438155357677,0.0,7
18,2,10,2.8,10.753768608933349,0.0,7
18,2,11,2.8,17.384819832042805,0.0,7
18,2,12,2.8,11.10457685291483,0.0,7
18,2,13,2.8,11.999263237227611,0.0,7
18,2,14,2.8,10.399508871013097,0.0,7
18,2,15,2.8,12.866969375318678,0.0,7
18,2,16,2.8,13.175772513798819,0.0,7
18,2,17,2.8,8.785285337297461,0.0,7
18,2,18,2.8,11.791535595305781,0.0,7
18,2,19,3.2,11.888384200493828,0.0,7
18,2,20,3.0,8.998092916405136,0.0,7
18,2,21,3.4,8.029561906818405,0.0,7
19,2,1,3.2,13.85058786972144,0.0,7
19,2,2,2.8,11.10391701763156,0.0,7
19,2,3,3.6,9.631766806867939,0.0,7
19,2,4,3.4,8.271615187210884,0.0,7
19,2,5,2.8,12.174138555426872,0.0,7
19,2,6,2.8,10.500647713313045,0.0,7
19,2,7,3.6,8.963907948026982,0.0,7
19,2,8,3.0,10.593035231154147,0.0,7
19,2,9,2.8,13.970832614419631,0.0,7
19,2,10,3.0,8.987844317385608,0.0,7
19,2,11,3.0,10.775463333974113,0.0,7
19,2,12,2.8,14.07420205408506,0.0,7
19,2,13,2.8,11.746281532339886,0.0,7
19,2,14,3.0,10.484594430389068,0.0,7
19,2,15,3.0,9.26509300017106,0.0,7
19,2,16,3.0,9.589782142772904,0.0,7
19,2,17,2.8,12.356247934036558,0.0,7
19,2,18,3.0,10.845884919813004,0.0,7
19,2,19,3.0,8.752450932574849,0.0,7
19,2,20,3.2,8.579834051777647,0.0,7
20,2,1,2.8,9.478437154630633,0.0,7
20,2,2,2.8,11.377708819594181,0.0,7
20,2,3,3.0,11.852486047917518,0.0,7
20,2,4,2.8,10.321950218464963,0.0,7
20,2,5,2.8,7.974821249637669,0.0,7
20,2,6,2.8,9.368489717049847,0.0,7
20,2,7,3.0,10.008178329786405,0.0,7
20,2,8,2.8,10.419669276664672,0.0,7
20,2,9,3.0,14.508273442430484,0.0,7
20,2,10,2.8,11.500306744172137,0.0,7
20,2,11,3.0,9.521360137511367,0.0,7
20,2,12,3.2,9.661735771743158,0.0,7
20,2,13,3.2,8.32672886276464,0.0,7
20,2,14,2.8,10.595152530226951,0.0,7
20,2,15,3.0,13.61948277233798,0.0,7
20,2,16,2.8,15.540419263724068,0.0,7
20,2,17,2.8,13.247493563738177,0.0,7
20,2,18,3.0,9.303715078802552,0.0,7
20,2,19,2.8,13.656964363247411,0.0,7
20,2,20,2.8,9.641075446912193,0.0,7
20,2,21,3.0,9.342052692110471,0.0,7
20,2,22,2.0,14.213418407393299,0.0,5
1,3,1,7.0,2.990968385164107,0.125,7
1,3,2,5.4,3.826433435440189,0.0,7
3,3,1,4.2,6.2097867136131395,0.0,7
3,3,2,4.0,5.2422265886083474,0.0,7
3,3,3,3.2,5.660293910566995,0.0,7
4,3,1,4.0,5.87042785565154,0.0,7
4,3,2,2.8,8.068246243803678,0.0,5
5,3,1,2.4,10.738691108264588,0.0,5
6,3,1,2.4,10.164845204342775,0.0,6
7,3,1,2.8,8.353886274253892,0.0,7
8,3,1,2.6,8.460078641739717,0.0,6
9,3,1,2.4,7.741254883395147,0.0,6
10,3,1,2.8,8.891659003035732,0.0,7
10,3,2,3.0,8.325054211442438,0.0,7
10,3,3,2.8,7.507287589289122,0.0,7
10,3,4,2.8,8.770386384207114,0.0,7
10,3,5,2.8,7.20296519392643,0.0,7
10,3,6,3.0,7.256607070490215,0.0,7
10,3,7,2.8,6.697280801377251,0.0,7
10,3,8,2.8,6.94931289320849,0.0,7
10,3,9,2.8,8.368162950642198,0.0,7
10,3,10,2.0,8.06914517855134,0.0,4
11,3,1,2.8,8.099401751963185,0.0,7
11,3,2,2.8,8.57655672438984,0.0,7
11,3,3,2.8,7.389103680525647,0.0,7
11,3,4,2.8,8.665227645044235,0.0,7
11,3,5,2.8,9.68434867610519,0.0,7
11,3,6,2.8,7.227501450013266,0.0,7
11,3,7,2.8,6.955121215973463,0.0,7
11,3,8,2.8,8.57368571858382,0.0,7
11,3,9,2.8,7.949263703041955,0.0,7
